維修時間,維修單號,送修機台序號,業者,車號,維修人員,送修原因,維修結果,燒機測試LOG,更換料件項目,備註
2022/7/15,P20220714002,BVORB2021122805,亞盛通運,,張育淮,無法刷卡,送修原因測試無異常,BV2-Stress_BVORB2021122805_20220719084807.csv,,
2022/7/15,P20220714002,DCORB2021122805,亞盛通運,,張育淮,無動作,DC主板二極體異常，重新更換,BV2-Stress_BVORB2021122805_20220719084807.csv,,與BVORB2021122805配對燒機
2022/7/15,P20220714002,DCOBR2021122808,亞盛通運,,張育淮,有時會沒有動作,送修原因測試無異常,BV2-Stress_BVMLB11A0025_20220719084808.csv,,與BVMLB11A0025配對燒機
2022/7/22,P20220714003,BVMLB11A0090,苗栗客運,,張育淮,ICASH不能刷,重新燒錄程式即正常,,,
2022/7/15,P20220714003,BVMLB11A0025,苗栗客運,,張育淮,車輛行駛途中無法定位刷卡,送修原因測試無異常,BV2-Stress_BVMLB11A0025_20220719084808.csv,,
2022/7/15,P20220714003,BVMLB11A0061,苗栗客運,,張育淮,無法登出刷卡定位,送修原因測試無異常,BV2-Stress_BVMLB11A0061_20220719084834.csv,,
2022/7/15,P20220714003,BVMLB11A0073,苗栗客運,,張育淮,壞,感應度異常，更換卡機,BV2-Stress_BVMLB11A0073_20220721083440.csv,,
2022/7/15,P20220714003,BVMLB11A0132,苗栗客運,,張育淮,因螢幕無畫面.無法傳輸,電源異常，更換Power板,BV2-Stress_BVMLB11A0132_20220719084846.csv,,
2022/7/15,P20220714003,BVMLB11A0002,苗栗客運,,張育淮,啞巴機,"1.C板語音線斷.重焊語音線
2.顯示異常，更換LCM
3.LED顯示異常，更換LED板",BV2-Stress_BVMLB11A0002_20220719084819.csv,,
2022/7/15,P20220714003,BVMLB2022042501,苗栗客運,,張育淮,(業者未寫),代幣卡卡槽重新清潔,BV2-Stress_BVMLB2022042501_20220719084826.csv,,
2022/7/15,P20220714003,DCMLB11A0123,苗栗客運,,張育淮,螢幕模糊,顯示異常，更換LCM,BV2-Stress_BVMLB11A0061_20220719084834.csv,,與BVMLB11A0061配對燒機
2022/7/15,P20220714003,DCMLB11A0067,苗栗客運,,張育淮,螢幕過暗,顯示異常，更換LCM,BV2-Stress_BVMLB11A0073_20220719084839.csv,,與BVMLB11A0073配對燒機
2022/7/15,P20220715001,BVHCB12A0013,新竹客運-竹東,,張育淮,無法登入,卡槽鬆脫,BV2-Stress_BVHCB12A0013_20220721083342.csv,,
2022/7/15,P20220715001,BVHCB11B0158,新竹客運-竹東,,張育淮,老人卡無法刷,卡機KEYLOSS，更換卡機,BV2-Stress_BVHCB11B0158_20220721083329.csv,,
2022/7/15,P20220715001,BVHCB11B0151,新竹客運-竹東,,張育淮,時間歸零,顯示異常，更換LCM,BV2-Stress_BVHCB11B0151_20220721083317.csv,,
2022/7/15,P20220715001,BVHCB2019051001,新竹客運-竹東,,張育淮,悠遊卡老人卡無法刷,卡機KEYLOSS，更換卡機,BV2-Stress_BVHCB2019051001_20220721083307.csv,,
2022/7/15,P20220715001,BVHCB11B0056,新竹客運-竹東,,張育淮,無聲,C板語音線斷.重焊語音線,BV2-Stress_BVHCB11B0056_20220721083307.csv,,
2022/7/15,P20220715001,BVHCB11B0038,新竹客運-竹東,,張育淮,時間歸零,送修原因測試無異常,BV2-Stress_BVHCB11B0038_20220721083406.csv,,
2022/7/15,P20220715001,BVHCB11B0024,新竹客運-竹東,,張育淮,時間歸零,送修原因測試無異常,BV2-Stress_BVHCB11B0024_20220721083359.csv,,
2022/7/15,P20220715001,DCHCB14B0018,新竹客運-竹東,,張育淮,無法登出閉鎖,送修原因測試無異常,BV2-Stress_BVHCB12A0013_20220721083342.csv,,與BVHCB12A0013配對燒機
2022/7/15,P20220715001,DCHCB11B0198,新竹客運-竹東,,張育淮,按鍵故障,按鍵異常，更換DC上蓋,BV2-Stress_BVHCB11B0158_20220721083329.csv,,與BVHCB11B0158配對燒機
2022/7/28,P20220726005,BVORB11A0010,亞通客運,,張育淮,故障沒過電,"1.保險絲燒斷，更換保險絲
2.C板語音線斷.重焊語音線",BV2-Stress_BVORB11A0010_20220729102930.csv,,
2022/7/28,P20220726005,BVORB2021033101,亞通客運,,張育淮,外殼破裂,更換BV上蓋,BV2-Stress_BVORB2021033101_20220729102937.csv,,
2022/7/28,P20220726005,DCORB1350019,亞通客運,,張育淮,營收無法上傳,送修原因測試無異常,BV2-Stress_BVORB11A0010_20220729102930.csv,,與BVORB11A0010配對燒機
2022/7/27,P20220727001,DCCIB1210006,嘉義客運,,張育淮,字幕太暗,顯示異常，更換LCM,BV2-Stress_BVORB2021033101_20220729102937.csv,,與BVORB2021033101配對燒機
2022/7/27,P20220727001,DCCIB1210021,嘉義客運,,張育淮,無字幕,"1.顯示異常，更換LCM
2.GPS模組無法校正時間，更換模組
3.WiFi內天線破損，更換內天線",BV2-Stress_BVHCB11B0212_20220729102940.csv,,與BVHCB11B0212配對燒機
2022/7/27,P20220727001,DCCIB1210030,嘉義客運,,張育淮,確認按鍵故障,"1.按鍵異常，更換DC上蓋
2.顯示異常，更換LCM",BV2-Stress_BVHCB11B0013_20220729102943.csv,,與BVHCB11B0013配對燒機
2022/7/27,P20220727001,DCCIB1210088,嘉義客運,,張育淮,腳座斷掉,鎖點斷裂，更換DC下蓋,BV2-Stress_BVHCB11B0030_20220729102954.csv,,與BVHCB11B0030配對燒機
2022/7/27,P20220727001,DCCIB1210051,嘉義客運,,張育淮,確認鍵故障,按鍵異常，更換DC上蓋,BV2-Stress_BVHCB11B0162_20220729102958.csv,,與BVHCB11B0162配對燒機
2022/7/28,P20220727002,BVHCB11B0212,新竹客運-牛埔,,張育淮,GPS閉鎖,送修原因測試無異常,BV2-Stress_BVHCB11B0212_20220729102940.csv,,
2022/7/28,P20220727002,BVHCB11B0013,新竹客運-牛埔,,張育淮,GPS閉鎖,送修原因測試無異常,BV2-Stress_BVHCB11B0013_20220729102943.csv,,
2022/7/28,P20220727002,BVHCB11B0030,新竹客運-牛埔,,張育淮,無法傳輸,"1.送修原因測試無異常
2.顯示異常，更換LCM",BV2-Stress_BVHCB11B0030_20220729102954.csv,,
2022/7/28,P20220727002,BVHCB11B0162,新竹客運-牛埔,,張育淮,無法開機,送修原因測試無異常,BV2-Stress_BVHCB11B0162_20220729102958.csv,,
2022/7/28,P20220727002,BVHCB11B0139,新竹客運-牛埔,,張育淮,無法定位,"1.送修原因測試無異常
2.鎖點斷裂，更換BV上蓋",BV2-Stress_BVHCB11B0139_20220815135447.csv,,
2022/7/28,P20220727002,BVHCB11B0104,新竹客運-牛埔,,張育淮,無法定位,送修原因測試無異常,BV2-Stress_BVHCB11B0104_20220815135506.csv,,
2022/7/28,P20220727002,BVHCB11B0190,新竹客運-牛埔,,張育淮,悠遊卡不能用,卡機KEYLOSS，更換卡機,BV2-Stress_BVHCB11B0190_20220823084025.csv,,
2022/7/28,P20220727002,BVHCB11B0097,新竹客運-牛埔,,張育淮,無語音播報,C板語音線斷.重焊語音線,BV2-Stress_BVHCB11B0097_20220815135504.csv,,
2022/7/28,P20220727002,BVHCB11B0299,新竹客運-牛埔,,張育淮,沒有語音,C板語音線斷.重焊語音線,BV2-Stress_BVHCB11B0299_20220815135514.csv,,
2022/7/28,P20220727002,BVHCB11B0085,新竹客運-牛埔,,張育淮,電源不穩,送修原因測試無異常,BV2-Stress_BVHCB11B0085_20220815135518.csv,,
2022/7/28,P20220727002,BVHCB20190328,新竹客運-牛埔,,張育淮,(業者未寫),送修原因測試無異常,BV2-Stress_BVHCB20190328_20220815135420.csv,,
2022/7/28,P20220727002,DCHCB11B0117,新竹客運-牛埔,,張育淮,GPS閉鎖,送修原因測試無異常,BV2-Stress_BVHCB11B0139_20220815135447.csv,,與BVHCB11B0139配對燒機
2022/7/28,P20220727002,DCHCB11B0125,新竹客運-牛埔,,張育淮,確認鍵壞掉,按鍵異常，更換DC上蓋,BV2-Stress_BVHCB11B0104_20220815135506.csv,,與BVHCB11B0104配對燒機
2022/7/28,P20220727002,DCHCB1340007,新竹客運-牛埔,,張育淮,無法定位,內部線路重新調整,BV2-Stress_BVHCB11B0097_20220815135504.csv,,與BVHCB11B0097配對燒機
2022/7/28,P20220727002,DCHCB1660003,新竹客運-牛埔,,張育淮,太暗,顯示異常，更換LCM,BV2-Stress_BVHCB11B0299_20220815135514.csv,,與BVHCB11B0299配對燒機
2022/8/1,P20220728001,BVHCB11B0281,新竹客運-楊梅,,張育淮,無聲音,C板語音線斷.重焊語音線,BV2-Stress_BVHCB11B0281_20220817083514.csv,,
2022/8/1,P20220728001,BVHCB14B0015 ,新竹客運-楊梅,,張育淮,無悠遊卡,卡機KEYLOSS，更換卡機,BV2-Stress_BVHCB14B0015_20220823084017.csv,,
2022/8/1,P20220728001,BVHCB11B0045 ,新竹客運-楊梅,,張育淮,(業者未寫),"1.GPS閉鎖，重新安裝SOM板
2.鎖點斷裂，更換BV上蓋",BV2-Stress_BVHCB11B0045_20220518093819.csv,,
2022/8/1,P20220728001,BVHCB1550005 ,新竹客運-楊梅,,張育淮,(業者未寫),送修原因測試無異常,BV2-Stress_BVHCB1550005_20210101005113.csv,,
2022/8/1,P20220728001,DCHCB14B0032,新竹客運-楊梅,,張育淮,螢幕雪花,"1.顯示異常，更換LCM
2.按鍵異常，更換DC上蓋",BV2-Stress_BVHCB11B0281_20220817083514.csv,,與BVHCB11B0281配對燒機
2022/8/1,P20220728002,BVHCB11B0090 ,新竹客運-中壢,,張育淮,無語音,調整放大器音量,BV2-Stress_BVHCB11B0090_20211126080238.csv,,
2022/8/1,P20220728002,BVHCB11B0294,新竹客運-中壢,,張育淮,語音不完全,C板語音線斷.重焊語音線,BV2-Stress_BVHCB11B0294_20220817083504.csv,,
2022/8/1,P20220802008,BVFFC14B0026,汎航通運,,張育淮,(業者未寫),更換RTC電池,BV2-Stress_BVFFC14B0026_20220817083929.csv,,
2022/8/1,P20220802008,DCFFC14B0019,汎航通運,,張育淮,(業者未寫),按鍵異常，更換DC上蓋,BV2-Stress_BVFFC14B0026_20220817083929.csv,,與BVFFC14B0026配對燒機
2022/8/1,P20220802009,BVCHS1680009 ,捷順-都會南站,,張育淮,找不到刷卡機,送修原因測試無異常,BV2-Stress_BVCHS1680009_20210101000040.csv,,
2022/8/1,P20220802010,DCCHS110082601FEP,捷順-豐原東站,,張育淮,螢幕亮度不足,顯示異常，更換LCM,BV2-Stress_BVCHS1680009_20210101000040.csv,,與BVCHS1680009 配對燒機
2022/8/1,P20220803001,BVORB2022031103,亞盛通運,,張育淮,7/2後無刷卡資料,送修原因測試無異常,BV2-Stress_BVORB2022031103_20220815135610.csv,,
2022/8/1,P20220803001,BVORB2021122804,亞盛通運,,張育淮,無法連接DC USB插槽,送修原因測試無異常,BV2-Stress_BVORB2021122804_20220815135625.csv,,
2022/8/1,P20220803001,DCORB2022031105,亞盛通運,,張育淮,USB插槽無作用,"1.更換USB排線
2.無法定位，更換GPS模組",BV2-Stress_BVORB2021122804_20220815135625.csv,,與BVORB2021122804配對燒機
2022/8/1,P20220804004,BVHCB11B0109,新竹客運-牛埔,,張育淮,刷卡時有無時無,"1.送修原因測試無異常
2.USB異常，更換BV電源排線",BV2-Stress_BVHCB11B0109_20220817092644.csv,,
2022/8/1,P20220804004,DCHCB11B0213,新竹客運-牛埔,,張育淮,無法傳輸,"1.送修原因測試無異常
2.顯示異常，更換LCM",BV2-Stress_BVHCB11B0045_20220518093819.csv,,與BVHCB11B0045 配對燒機
2022/8/1,P20220804004,DCHCB11B0067,新竹客運-牛埔,,張育淮,無法定位,GPS異常，更換GPS模組,BV2-Stress_BVHCB1550005_20210101005113.csv,,與BVHCB1550005 配對燒機
2022/8/1,P20220804005,BVGOB2020090203,金牌客運,,張育淮,(業者未寫),更換成QR版本,BV2-Stress_BVGOB2020090203_20220815135541.csv,,
2022/8/1,P20220804005,BVGOB20190502 ,金牌客運,,張育淮,(業者未寫),"1.更換成QR版本
2.無法設定參數，更換SOM板",BV2-Stress_BVGOB20190502_20220815135532.csv,,
2022/8/1,P20220804005,DCGOB2020090201 ,金牌客運,,張育淮,(業者未寫),"1.更改成外接GPS版本
2.鎖點斷裂，更換DC上蓋",BV2-Stress_BVGOB2020090203_20220815135541.csv,,與BVGOB2020090203配對燒機
2022/8/1,P20220804005,DCGOB1130014,金牌客運,,張育淮,(業者未寫),"1.更改成外接GPS版本
2.鎖點斷裂，更換DC下蓋",BV2-Stress_BVGOB20190502_20220815135532.csv,,與BVGOB20190502 配對燒機
2022/8/1,P20220804006,BVCHS2022080401,捷順-桃園站,,蔡明君,卡在系統啟動中,送修原因測試無異常,,,
2022/8/1,P20220804006,BVCHS2022071402,捷順-桃園站,,張育淮,有異音,語音異常，更換放大器,,,
2022/8/1,P20220804006,DCCHS16C0017,捷順-桃園站,,蔡明君,(業者未寫),無法開機，更換DC主板,,,
2022/8/1,P20220808001,DCYSM1310013 ,科技之星,,張育淮,無法定位,送修原因測試無異常,BV2-Stress_BVYSM2019102103_20220818095917.csv,,與BVYSM2019102103 配對燒機
2022/8/1,P20220809002,BVORB2021032406,亞通客運,,張育淮,,,,,
2022/8/1,P20220809002,BVORB1350030 ,亞通客運,,張育淮,,,,,
2022/8/1,P20220809002,BVORB11A0019,亞通客運,,張育淮,,,,,
2022/8/1,P20220809003,BVYSM2019102103,科技之星,,張育淮,無法刷悠遊卡,"1.卡機KEYLOSS，更換卡機
2.顯示異常，更換LCM
3.C板語音線斷.重焊語音線",BV2-Stress_BVYSM2019102103_20220818095917.csv,,
2022/8/1,P20220809005,BVHCB11B0372,新竹客運-中壢,,張育淮,無語音,放大器電容Pad鬆脫，重新焊接,BV2-Stress_BVHCB11B0372_20220817083607.csv,,
2022/8/1,P20220809005,BVHCB11B0227,新竹客運-中壢,,張育淮,無法刷卡,送修原因測試無異常,BV2-Stress_BVHCB11B0227_20220816155457.csv,,
2022/8/1,P20220809005,DCHCB20220810,新竹客運-中壢,,張育淮,確認鍵不能按,鎖點斷裂，更換DC上蓋,BV2-Stress_BVHCB11B0090_20211126080238.csv,,與BVHCB11B0090 配對燒機
2022/8/1,P20220809006,BVHCB14B0021,新竹客運-牛埔,,張育淮,故障,送修原因測試無異常,BV2-Stress_BVHCB14B0021_20220817083658.csv,,
2022/8/1,P20220809006,DCHCB11B0208,新竹客運-牛埔,,張育淮,(業者未寫),"1.鎖點斷裂，更換DC上蓋
2.鎖點斷裂，更換DC下蓋",BV2-Stress_BVHCB11B0294_20220817083504.csv,,與BVHCB11B0294配對燒機
2022/8/12,P20220811001,BVHTT16A0008,豪泰客運,,張育淮,時間異常,更換RTC電池,BV2-Stress_BVHTT16A0008_20220818100009.csv,,
2022/8/12,P20220811002,BVNTC2020102104,台灣真好,,張育淮,(業者未寫),送修原因測試無異常,BV2-Stress_BVNTC2020102104_20220818095939.csv,,
2022/8/12,P20220811003,BVMLB11A0128,苗栗客運,,張育淮,故障,更換讀卡機線,BV2-Stress_BVMLB11A0128_20220818095931.csv,,
2022/8/12,P20220811003,BVMLB11A0071,苗栗客運,,張育淮,螢幕模糊,"1.顯示異常，更換LCM
2.C板語音線斷.重焊語音線",BV2-Stress_BVMLB11A0071_20220818100030.csv,,
2022/8/12,P20220811003,BVMLB11A0059,苗栗客運,,張育淮,找不到讀卡機,更換讀卡機線,BV2-Stress_BVMLB11A0059_20220818095913.csv,,
2022/8/12,P20220811003,BVMLB11A0068,苗栗客運,,張育淮,所有卡無法刷,送修原因測試無異常,BV2-Stress_BVMLB11A0068_20220818095907.csv,,
2022/8/12,P20220811003,DCMLB11A0009,苗栗客運,,張育淮,天線處之螺絲帽鬆脫,"1.螺絲帽固定
2.顯示異常，更換LCM",BV2-Stress_BVMLB11A0128_20220818095931.csv,,與BVMLB11A0128配對燒機
2022/8/12,P20220811003,DCMLB11A0096,苗栗客運,,張育淮,螢幕模糊，開機無法立即定位,顯示異常，更換LCM,BV2-Stress_BVMLB11A0071_20220818100030.csv,,與BVMLB11A0071配對燒機
2022/8/12,P20220811003,DCMLB11A0080,苗栗客運,,張育淮,按鍵無法輸入,"1.送修原因測試無異常
2.WiFi連線異常，更換WiFi模組",BV2-Stress_BVMLB11A0059_20220818095913.csv,,與BVMLB11A0059配對燒機
2022/8/12,P20220811003,DCMLB11A0034,苗栗客運,,張育淮,螢幕過暗,"1.顯示異常，更換LCM
2.按鍵異常，更換DC上蓋",BV2-Stress_BVMLB11A0068_20220818095907.csv,,與BVMLB11A0068配對燒機
2022/8/12,P20220811004,BVGOB2020090203,金牌客運,,張育淮,,,,,
2022/8/12,P20220811004,DCGOB1130014,金牌客運,,張育淮,,,,,
2022/8/19,P20220816004 ,BVCHS2022050501,捷順-都會南站,,張育淮,找不到刷卡機,送修原因測試無異常,BV2-Stress_BVCHS2022050501_20220823084122.csv,,
2022/8/19,P20220816005,BVCHS2022081601,捷順-豐原東站,,張育淮,無法刷代幣卡,"1.送修原因測試無異常
2.CF卡異常，更換CF卡",,,
2022/8/19,P20220817001,DCCIB1210158,嘉義客運,,張育淮,熱機時按鍵無作用.無法定位,GPS定位異常，更換GPS模組,,,與BVCHS2022081601配對燒機
2022/8/19,P20220817001,DCCIB1210106,嘉義客運,,張育淮,確認鍵故障,按鍵異常，更換DC上蓋,BV2-Stress_BVHCB14B0015_20220823084017.csv,,與BVHCB14B0015 配對燒機
2022/8/19,P20220817001,DCCIB1210049,嘉義客運,,張育淮,無法登出,"1.送修原因測試無異常
2.GPS時間異常，更換GPS模組",BV2-Stress_BVCHS2022050501_20220823084122.csv,,與BVCHS2022050501配對燒機
2022/8/19,P20220817001,DCCIB1210146,嘉義客運,,張育淮,字幕太暗,"1.顯示異常，更換LCM
2.鎖點斷裂，更換DC下蓋",BV2-Stress_BVCHS2022081601_20220823084016.csv,,與BVCHS2022081601配對燒機
2022/8/19,P20220817001,DCCIB1210098,嘉義客運,,張育淮,會熱當,送修原因測試無異常,BV2-Stress_BVGOB2020073002_20220823084016.csv,,與BVGOB2020073002配對燒機
2022/8/19,P20220817002,DCFFC14B0006,汎航通運,,張育淮,(業者未寫),按鍵異常，更換DC上蓋,,,與 配對燒機
2022/8/19,P20220818002,BVGOB2020073002,金牌客運,,張育淮,(業者未寫),CF卡異常，更換CF卡,BV2-Stress_BVGOB2020073002_20220823084016.csv,,
2022/8/19,P20220818002,BVGOB1310006,金牌客運,,張育淮,(業者未寫),有異音，更換音源IC,BV2-Stress_BVGOB1310006_20220824120322.csv,,
2022/8/19,P20220818003,BVHCB11B0360 ,新竹客運-關西,,張育淮,不會定位,送修原因測試無異常,BV2-Stress_BVHCB11B0360_20220824120400.csv,,
2022/8/19,P20220818003,BVHCB11B0341,新竹客運-關西,,張育淮,語音時有時無,送修原因測試無異常,BV2-Stress_BVHCB11B0341_20220824120019.csv,,
2022/8/19,P20220818003,DCHCB11B0187 ,新竹客運-關西,,張育淮,傳資料時有時無,"1.送修原因測試無異常
2.GPS時間異常，更換GPS模組",BV2-Stress_BVGOB1310006_20220824120322.csv,,與BVGOB1310006配對燒機
2022/8/19,P20220818004,DCHCB11B0242,新竹客運-竹東,,張育淮,(業者未寫),GPS定位異常，更換GPS模組,BV2-Stress_BVHCB11B0360_20220824120400.csv,,與BVHCB11B0360 配對燒機
2022/8/19,P20220818004,DCHCB11B0116,新竹客運-竹東,,張育淮,按鍵不良,按鍵異常，更換DC上蓋,BV2-Stress_BVHCB11B0341_20220824120019.csv,,與BVHCB11B0341配對燒機
2022/8/19,P20220818004,DCHCB11B0226 ,新竹客運-竹東,,張育淮,(業者未寫),送修原因測試無異常,,,與配對燒機
2022/8/25,P20220824004,BVCHS20200928,捷順-桃園站,,張育淮,黑機抓不到白機,送修原因測試無異常,BV2-Stress_BVCHS20200928_20220830140337.csv,,
2022/8/25,P20220824005,BVHCB11B0171,新竹客運-中壢,,張育淮,找不到CF卡,CF卡測試異常，更換CF卡,BV2-Stress_BVHCB11B0171_20220830140315.csv,,
2022/8/25,P20220824005,BVHCB11B0117,新竹客運-中壢,,張育淮,故障,顯示異常，更換C板,BV2-Stress_BVHCB11B0117_20220829133739.csv,,
2022/8/25,P20220824005,BVHCB11B0203,新竹客運-中壢,,張育淮,找不到CF卡,送修原因測試無異常,BV2-Stress_BVHCB11B0203_20220829133816.csv,,
2022/8/25,P20220824005,BVHCB11B0005,新竹客運-中壢,,張育淮,無語音,放大器電容焊點補焊,BV2-Stress_BVHCB11B0005_20220829133758.csv,,
2022/8/25,P20220824005,BVHCB11B0014,新竹客運-中壢,,張育淮,無語音,送修原因測試無異常,BV2-Stress_BVHCB11B0014_20220829133918.csv,,
2022/8/29,P20220826001,BVHCB12A0008,新竹客運-牛埔,,張育淮,刷icash會當機,icash卡槽清潔,BV2-Stress_BVHCB12A0008_20220830140320.csv,,
2022/8/29,P20220826001,BVHCB11B0314,新竹客運-牛埔,,張育淮,無法刷悠遊卡,卡機KEYLOSS，更換卡機,BV2-Stress_BVHCB11B0314_20220830140327.csv,,
2022/8/29,P20220826001,BVHCB11B0193,新竹客運-牛埔,,張育淮,刷卡時有時無,送修原因測試無異常,BV2-Stress_BVHCB11B0193_20220830140251.csv,,
2022/8/30,P20220826002,DCFFC14B0014,汎航通運,,張育淮,(業者未寫),按鍵異常，更換DC上蓋,,,
2022/8/31,P20220824003,BVCIB1210146,嘉義客運,,張育淮,(業者未寫),拆除台智卡,,,台智卡: 04183717
2022/8/31,P20220824003,BVCIB1210083,嘉義客運,,張育淮,(業者未寫),拆除台智卡,,,台智卡: 04183654
2022/8/31,P20220824003,BVCIB1210104,嘉義客運,,張育淮,(業者未寫),拆除台智卡,,,台智卡: 04164477
2022/8/31,P20220824003,BVCIB1210047,嘉義客運,,張育淮,(業者未寫),拆除台智卡(無此卡),,,
2022/8/31,P20220824003,BVCIB1210095,嘉義客運,,張育淮,(業者未寫),拆除台智卡(無此卡),,,
2022/8/31,P20220824003,BVCIB1210112,嘉義客運,,張育淮,(業者未寫),拆除台智卡(無此卡),,,
2022/8/31,P20220824003,BVCIB1210037,嘉義客運,,張育淮,(業者未寫),拆除台智卡(無此卡),,,
2022/8/31,P20220824003,BVUBM1450025,嘉義客運,,張育淮,(業者未寫),"1.拆除台智卡
2.卡機KEYLOSS，更換卡機
3.蜂鳴器異常，更換Power板",,,台智卡: 04173362
2022/8/31,P20220824003,BVCIB1210147,嘉義客運,,張育淮,(業者未寫),拆除台智卡,,,台智卡: 04164390
